review_id,category,text,label
review_388378,entertainment,"Saw Divergent tonight at the Galaxy located on the Cannery property.  Three problems with today's experience:\n\n1). The online ticket purchasing system does not work on IOS devices.  (iPad, etc.). Mentioned it to the two \""management looking\"" individuals working the desk.  RESPONSE:  \""oh yeah...we know about that.  I think we are working on a fix.\""  Me \""you may want to let folks know who are trying to purchase online\"". RESPONSE:  \"" glazed look in their eyes....\""\n\n2). Watched the movie Divergent in theater #2 and about 20% of the screen was a different color than the rest of the screen.  It was show center at the 12 o'clock perspective of the client.  Mentioned it to the two representatives at the desk.  RESPONSE:  \""oh yeah...we know about that.  We plan to get it fixed at some point.\""  Me: \""it was kind of distracting watching the movie....\"".\n\n3). I also had two Chatty Cathies next to us.  No flow through of ushers to check on the audience.  Mentioned in to the representatives.  RESPONSE:  \""glassy eyed look....\""\n\nThe Cannery is a nice property.  The Galaxy has a lot of potential.  There are choices in Vegas....I recommend you up the customer service angle as this customer may make an alternative choice next time.",1
review_29699,entertainment,This was a lot of fun but the only downfall was it started raining and the water came in through the roof making puddles on the floor causing our karts to skid and crash into other karts!! We didn't really get to finish racing but it was definitely a lot of fun playing bumper cars since you cant do that normally.,3
review_83149,entertainment,"Here fans can find sports bar food, done in an ordinary fashion.  Television viewing was well thought out, even if the food is not.  You can literally see a TV no matter what seat you are in. I can't say I've ever been to a sports bar with good food.  Maybe it's too much to ask to want to watch the world cup and have a decent meal.",1
review_229222,entertainment,"This casino is g-h-e-t-t-o, but the main draw of this place is for the fried Twinkies and Oreos (or as the lady helping me called it...an order of heart attack). The line moved extremely SLOW with three people behind the counter taking their sweet time - two helping with the food and 1 at the cashier. \n\nI seriously felt disgusted while waiting in line just seeing all the greasy food (not that I'm opposed to it), but it was obvious why this place was a hit with the above average weight crowd. Also, the area was filthy (the guy cleaning the tables just wiped the food onto the ground). The guy behind me and myself both had tissue stuck to our shoes at one point.\n\nAside from the ghetto casino, the nastiness of the restaurant, and the long wait, the fried twinkies and oreas were damn good!",1
review_481718,entertainment,"Loved it! The dinosaur exhibits are great. I wanted EVERY GEM in the gem room. Hey, Carnegie family, how about giving me that diamond and platinum bracelet? Even a loaner would be fine. The discovery room is comfortable and friendly, and we got to pet a stuffed (dead) bear. We saw lots of stuffed (dead) animals, the camel tableaux is shocking. It reminded me of the California Academy of Science in SF, the way it was before they remodeled and screwed it all up. If I'm back in Pittsburgh, I'd go back again. It's kid friendly, people friendly, and a beautiful museum.",4
review_180474,entertainment,"Great place!\n\nHotel-wise, they had everything you'd need and looked great!\n\nWhat I really want to talk about is there pools!!!!  We started at the lazy river one and must have went around in circles for an hour before it got a bit crowded.  Then we headed to the wave pool which is the largest and had a blast just hanging out in there before heading to the super shallow pool to the side (roughly a foot deep) and just sipped on some drinks for a while.  Such a blast!  We almost said screw the plans, lets just stay here!\n\nWasnt so crazy about the crowd  though :(  We tried to find a chair to put our stuff down on, but couldnt find even one.  So we ended up grabbing food at the beach grill place right there and it was not very good at all !  Kinda bummed us out even.  Thankfully that was before we went in the pools so the day turned around.  If you go to the pools, go early!",3
review_184213,entertainment,"I had been here once or twice before.  On those trips I didn't have a negative experience, but it wasn't a good one either.\n\nThe first thing you should know about my most recent trip (and what will be my last) is that someone got stabbed in the crowd.  This is the fault of the venue.  Security is a joke.  When entering I watched multiple go inside after the metal detector wand had beeped.  The overcrowding in the General Admission area certainly didn't help the matter.\n\nDue to the stabbing, security (and later police) roped off an area of about 15 square feet due to it being a crime scene.  This of course didn't help any of the crowding concerns.  The blood puddle was left untouched which is important for the crime scene, and we should be able to continue the show right?  Nope, after 2 or 3 more songs the concert was ended early.\n\nThe ticket prices are ridiculous at this venue ($60 after fees for general admission).  It's even worse knowing that the concert still had at least 30 more minutes.  Not only did I feel unsafe because of this venue, but they also essentially stole $20-$30 from me.\n\nEDIT: One employee has contacted me through yelp regarding this review and apologized for my bad experience.  I appreciate it.  I have also sent some letters to some managers and directors as well.  I will try to update further if anything happens.  All that said, the review will remain at 1 star as that was my experience of the venue.  It would take a lot to get me to return and re-evaluate my rating.  I would not re-evaluate without actually returning.\n\nEDIT2: House of Blues has responded to my letter and has sent me a gift card to compensate for my bad experience.  I'm very happy that they responded to my complaints.  Hopefully soon I'll have an updated review and a much better experience to share.",0
review_236473,entertainment,"I love Caesars palace!! but I gave them one less star because the walk to the different towers are quite ridiculously long lol. I stayed in the palace tower. But other than that, I love the location of the hotel! Right in the middle of all the fun!",3
review_161571,entertainment,"I stayed there this weekend with the date and we had a really good time. I did the upgrade, and they gave us this great room with a spa tub, and everything about it was pretty clean (one of the chairs had a slightly noticeable stain on it, but that's all). The room was huge, probably larger than we should have stayed in, but it was fun.\n\nI actually enjoyed coming here with her, especially since I'm kind of tired of coming to Vegas and got to see it with someone who isn't tired of it. Paris is about the right size for one of these theme casinos -- not too large, not too small -- so it's easy to walk around and conveniently located across the street from the Bellagio and their water show for the turistas.\n\nSome of the restaurant choices are kind of weird (outside of the Eiffel Tower restaurant, which really isn't French, there isn't a French restaurant here), but for the most part it's a fun place. \n\nThe coolest part is some of the random music acts they have off the casino -- very classy and elegant for a place that doesn't always have a classy and elegant crowd.",3
review_365938,entertainment,"Holy fucking amazeballs! it was a toss up if my friend and I were going to see Tiesto or Avicii that night in LV and just so happened that one of my friends that lives there said they were going to XS. Easy decision there. Got to the Wynn and found out that the event was being hosted by none other than Mr. Olympia himself, Mr. Phil Heath! Cover was $75 to wait in line, or $100 to skip the line. I didnt feel like waiting in line, fuck it. Get inside and theres gratuitous amounts of T & A rubbing up on you because its packed like a sardine can! the DJ was on stage pumping up the crowd, beats liberating the women dancing on tables, strip pole platforms, dancefloor, and even in the pool. The line for the bar was forever and a day...if you were a bitch about it...and prices were typical Las Vegas ridiculousness. made it from the indoor part of the club to the outdoor part between Wynn and Encore where there was a little more room to move around, dance, and mingle with the other clubbers. Didnt get smashed drunk like some people there, not baller enough like that, but thoroughly enjoyed my night with a lot of beautiful people in an environment that can only be described as electric! my wallet can definitely wait to go back, but I for one cant wait for my next adventure at XS.",4
review_574091,entertainment,"4 stars for the ambiance, 2 stars for the food. I loved the fact that the games here are free and the place has a cool vibe. I ordered the teriyaki chicken wings.  It didn't seem very fresh even though they used a good quality product. The wings were also caked in a very thick, ultra sweet sauce. The drinks are reasonably priced and served cold. The music here is a little bit weird, kinda like stuff they play at Pure or The Bank. What is really great is that all the games here are free. If I was 10 years old I would probably be peeing in my pants. I mean, I am able to beat the ol school X-men game! If I tried to do that at a regular arcade, it would probably cost me 20 dollars in quarters! I might return here for the games and drinks but wouldn't come back here for the food.",2
review_12509,entertainment,"An absolute treasure in downtown Champaign. A 150-foot screen that shows classic films monthly in their original frame size. I've seen Casablanca, Butch Cassidy & The Sundance Kid, Eternal Sunshine of the Spotless Mind, Top Gun, Rear Window and many other films there. They have great concessions, cheap tickets, and an original Wurlitzer organ. \n\nThe Virginia is also becoming Roger Ebert's personal project and he holds his film festival there every April. It's a great experience if you ever get the chance and the movies he picks are always awesome, but overlooked films.",4
review_613832,entertainment,I am totally enjoyed my time at P.P's. I really like how they provide the wine and other treats. The instructor was great & the staff at P.P's were very welcoming. I would definitely would go back for another painting session.,4
review_617893,entertainment,"We enjoyed this tour last weekend.  Here's a few comments to help you decide whether or not to do it:\n\nBooking was easy on their website.\n\nMeet up location was not inside as stated on the instructions after booking.  Instead, we met outside in the freezing cold (Vegas is in the 30's/40's right now) with the wind blowing hard.  Disappointing.  Then, the guide started the tour by giving us some history/trivia about Vegas (very cool) but he did it in our outdoor meeting area which was right under a blaring speaker of music that is piped in the outdoor area.  Hard to hear him.  10 steps away was a quiet serene place that he could've done this.\n\nTour guide Joel is awesome - very knowledgeable, doesn't go too fast, cares about the group's experience.\n\nWe visited 5 locations and it took 2.5 hours to do so.  That's fine, because nothing dragged on.  The problem is that I was told on the phone and by email that the tour would start at 3p and end at 430p.  I was upset that we were just barely getting to our 5th restaurant at 510pm.  We had somewhere to be at 530pm so we had to leave the tour early (we tasted the food there first though).\n\nOk - now to the food.  AMAZING, except for our last stop.  All stops had plentiful tasting portions and by the end we were full - a perfect early dinner!  The first 4 stops were absolutely delicious, and fun too.  The manager/host at each restaurant was clearly proud of their work and happy to share info with us about what we were eating, how it's made, etc.  The 5th/last stop was pizza - and it was gross.  Yuck.  My husband and I agree it was the greasiest pizza we had ever eaten....the crust was soaked in it it was that bad.  Yuck again.  Shocking that this stop was included because the first 4 stops were outstanding, using high quality ingredients and techniques.  Yuck on the pizza.  Ok - I think I've got that out of my system now.\n\nOverall - we'd happily sign up for this tour again the next time we're in Vegas....even if it means hearing the same spiel from each restaurant manager and tasting the same food because it was that good.  Oh - except for the pizza....we'd skip the last stop.  And now that we know the tour will last until 530p and it meets outside, we would be better prepared.",3
review_119791,entertainment,"Pro: You can gamble (slots) in this airport when there is a delay.\nCon: You can lose money in this airport when there is a delay.\n\nPro: Several food options are spread throughout the terminal.\nCon: None of these places are places I really want to eat at.\n\nPro: The airport is so close to the Strip that you think you might be landing on the Strip during approach.\nCon: It's still a $40 cab ride from the airport to the Strip.\n\nPro: Vegas knows how to handle a line efficiently.\nCon: Lines for everything are long.\n\nSo, it's not the worst airport I've ever flown into, but it isn't exactly awesomesauce either. However, the excitement when you land is palpable, just as the hangovers on departures are.",2
review_130090,entertainment,"This Casino may be on the strip, but not really.  It's just close enough to the actual strip for you to temp the walk, but beleive me the walk back from the strip (after a bit of alcohol) is not worth it.  \n\nThe noise in Hotel is too much to bare and the ones making the noise don't have the excuse of being drunk (they're kids).  So basically you have to deal with brats the whole night.\n\nNext time I'm in Vegas I will not be staying at Circus Circus and the only reason I gave it 2 stars is that it is better than a flea bag motel, but only slightly.",1
review_332747,entertainment,Interesting underground facility on the St-Laurent Main street.  My first time in that place for the Yelp Montreal - Bouge Bash event and I thought that it was interesting.  Could be a nice place for experimental theatre or a small band concert.,2
review_306053,entertainment,"The facilities are very nice. For someone not into competitive karting or introducing others into karting this may be a good place. You'll want something better if you know how to drive and expect a competitive environment.\n\nThe track layout is pretty good but exceptionally narrow. It makes it difficult to pass, except for when the attendant blue flags.\n\nThere isn't a lot of really fantastic karting in this area, but I can't imagine wanting to return here. It's a bit on the expensive side and provides such a sterile and predictable experience that it isn't really any fun.\n\nAdditionally, the timing loop obviously has some problems. They claim the track is .25 miles, but the best time of the week were around 15 *seconds*. So, people are averaging around 60 miles per hour? Not likely. Small nit, but I try to post times on the board and that's just another annoyance.\n\nThere is another karting place near by that I've been to probably 10 times and will continue to be my standard place to go (not naming it in the interest of fairness).\n\nBottom line: If you value cleanliness, modern registration and a sterile experience this is the place to go. If you want to put in hot laps at a place that allows good competition, head elsewhere.\n\n2 very opinionated stars because it simply isn't for me, but others may really like it.",1
review_302458,entertainment,"I've gone to the Glendale location several times over the past 2-3 years. I've also been to their Mesa location, but not in 5 years.\nI go to watch WWE pay-per-view. At least 5 times a year. I haven't tried it any other time. There's always a good crowd for wrestling events. We have fun.\nO'Sullivans is large and has plenty of seats. Lots of TVs of various sizes. Bar is well-stocked. I love Black & Tans (Guinness and Bass). They don't sell Bass, so I settle for Smithwick's, a BlackSmith. \nGood food selection. I typically don't experiment with food, I order what I know I'll like. Their meatloaf and shepherd's pie is great. Ribs are o.k. Nacho platter is loaded.\nOnly problem that I've had, and this has happened on 3 different occasions, is waitress service. First time, during a period when there wasn't a lot of customers around me, I waited 20 minutes to be served. And that was after I notified the manager. He gave me a free drink. Second time, it took 10 minutes. A few weeks ago it happened again. It was very busy and I waited about 8 minutes. Plus waitress brought me the wrong sized drink. \nI'll continue to go to R.T. O'Sullivans and report the status of their wait staff.",3
review_217432,entertainment,"This was the best club in Vegas!  It's so sad that it was sold.  Found a couple of negative reviews not surprising; as if your typical broke ass douche bag brigade, bitching about the price of cover would like a high end strip club like Scores.  Not likely.",4
review_390109,entertainment,"The music was the draw of the show by far. The skits were cute and hot. Holly Madison only makes small short visits on stage so if you are going solely to check her out, you will not be satisfied. When she is on stage she is so cute skipping about. She is slender yet jiggly at the same time, love that! Beautiful women in this show as well. I would see it again but bext time get VIP seating.\n\nMy milkshake brings all the guys to the yard...yes I want a milk bath!\n\nWARNING: IF ATTENDING THIS SHOW MAKE SURE YOU GET VIP ONLY! OTHERWISE YOU WILL BE STUCK IN THE BACK WITH ALL OF THE OTHER PUNISHED SCHOOL KIDS LIKE I WAS. HORRIBLE!",2
review_16174,entertainment,"As if the Sonoran Desert wasn't weird enough with all its threatening vegetation, well, it just got a whole lot weirder.\n\nThere's blown glass littered throughout the garden's exhibits, each of the works mimicking a type of cactus. Strange but beautiful.\nAlso featured is live music, Apache storytellers, poets, and some guy who figured out how to make music out of a bunch of clay pots. \n\nBeverage stations are also littered throughout the garden. Making the whole event somewhat tolerable, given how it was more important for my wife to blow-off the ASU, UofA game and take our lingering Thanksgiving guests to some kind of bullshit ooh and ahh fest.\n\nOnce I was there, I got into to it, but I did have to be coerced. \nGlad I did.\n\nHere's a pic.",4
review_258792,entertainment,"They have live music occasionally.  It's a small room so it's obviously various local acts.  I happened to see a beatles cover band composed of high school students.  They were pretty good actually.\n\nThe food I've seen is pretty sub par.  I got a pizza once, it was thin and greasy.  Hot wings were really wet if I recall correctly.  Don't go here for the food.\n\nThe bar is in a separate area, thus the show I went to was an all-ages show which is nice.  Even though I'm well over 21 years old, I remember when I wasn't.  Its a shame to miss out on music because others are drinking.",2
review_430750,entertainment,"The MIM is very  impressive. Gorgeous building, great layout, an amazing amount of instruments and info. Downstairs they had features on mechanical instruments (instruments that don't need a person to play), artist features (Lennon, Clapton, Dick Dale, etc.), guitars, and an interactive section where you can play some instruments. Upstairs is where is gets impressive. There are 196 countries on this planet and 193 are represented in this museum as well as certain territories with specific cultures. Each country has it's own section with a plaque of info, musical instruments from that country, a flat screen with footage of people playing music from there with a censor that detects your audio guide and automatically plays it. Awesome! The only possible negative would be that it can be overwhelming, but slow down and just walk by each region and your audio guide will play you a piece.",3
review_239527,entertainment,"This place is so horrible. My friends and I waited for about 30 minutes to be seated, then another 20 to get our hookah. On hip hop night, it seems like there are 16 year old girls dancing on the walls. It's so ridiculous. This place smells absolutely terrible. I don't know how people out here in Nevada do hookah out here.. But being from Southern Cali, our hookah lounges are 1 million times better.",0
review_614396,entertainment,"This was a tougher hike than I expected but not THAT difficult.  We took the train up from London the night before and stayed in a bed and breakfast in Leith.  Someone had suggested we check out Arthur's Seat while we were in Edinburgh, so we left the B&B, determined to find our way on foot.  Little did we know that we were over 4 miles away, so it turned into a little bit of an adventure.  \n\nWe eventually got ourselves headed in the right direction, and once we got to the top, we scarcely got a few good pictures before the rain started pouring down on us.  We almost killed ourselves trying to get back down (how was this harder than hiking up???), and by the time we got to the bottom, we were completely drenched.  It was AMAZING and so worth it though.  The view of Edinburgh from the top of Arthur's Seat is one of the most incredible ones I have ever seen.  \n\nIf you're here, you HAVE to go.  Just make sure to have the proper gear for the weather and the terrain!",4
review_277926,entertainment,"Meh, used to be better. Crowded, crappy parking, long lines everywhere. A port a potty here and there (nowhere near enough). They should hold this thing every other month or something, take some time to make it more appealing.\nTony Hsieh or not, seems to have gone downhill.",1
review_137425,entertainment,"I actually came here to do some quick shopping at the gift store and was going to stay for dinner but the line was way too long to eat dinner and make it to the club before the guest list closed. \n\nRainforest cafe is definitely a family dinner spot, the restaurant is decorated like a rainforest with a large tank full of exotic fish to wow the children. Their gift shop is pretty cool too but its full of kids stuff with limited items for adults.",2
review_290865,entertainment,"This show was ok. The girls danced their butts off and I kept thinking wow this is a lot of cardio these girls are doing. I only found one really attractive. She had a european sexy look to her with natural breasts. Another one was flatter than ihop pancakes and yet another one had hard, fake boobs. I was enjoying the dancing but then this horrible female comedian came on. She started making jokes about how the crowd was not laughing or having fun. I kept thinking if you want us to laugh say funny stuff. Then she started just being vulgar towards people and not in a funny way. I walked out for awhile because she was getting really annoying. I came back later to finish watching the show and it was entertaining. I was given some free tickets so I wasnt too picky but I cant imagine paying 60 bucks or so to watch this.",2
review_170802,entertainment,"I think the Luxor needs an update. I don't find it especially attractive inside. Just think of what they could do to the appearance of the hotel room windows to improve the view when you look up inside the pyramid. I can't believe its still so plain and unadorned. The outside of the Luxor draws you in, only to be disappointed by the been-there-done-that interior.  \n\nI have yet to stay in one of the rooms and would like to do that, as the slanted walls and view of the inside of the building would make it interesting, but other than that, there's nothing special about the Luxor. Sure the old Egyptian motif was cheesy, but what does it have now? No personality!",1
review_157927,entertainment,"Came here for a party upstairs and had a good time.  I was really impressed with the ambiance of the upstairs, the furniture however looked nasty.  I don't want to think of everything that happened on those sofas over the last 40 years.\nWe just had some appetizers which were good and the service was very friendly.  I think it is a good location for a big get together.  They let us take over the tv and music and were very patient and kind.",2
review_41931,entertainment,"This park is beautiful.  My little boy is obsessed with train, so this is heaven for him.  We ride the train, then the carousel and after playing in the playground we visit the model train museum.  They have so many model trains in this air-conditioned area.  My kids go up and down the different aisles.  It is a great  and inexpensive way to spend a morning or afternoon with your kids.",4
review_566469,entertainment,Wtf!! This place needs a lot of repairs...they have  games that are halfway way working .....& on the miniature golf course some of the holes are eating the balls..Wow this place has to be the WORSE miniature golf course I've ever seen it leaves and all sorts of bullshit all over the course .... THIS PLACE SUCKS!! A COMPLETE WASTE OF MONEY.... WILL NOT EVER COME BACK HERE...but whoever owns this place is making BANK off the bullshit... Sorry to be so colorful in my wording but I'm in disbelief that people patronize this place... My niece and nephew still enjoyed themselves.... But overall THIS PLACE IS HOMEMADE BACKWOODS BULSHIT....,0
review_443298,entertainment,"These guys are full service. I initially hired All Night to provide DJ for our wedding reception at Carmine's. That quickly expanded and All Night provided up lighting for the room and light show for dancing as well as photographer. As I wanted to up the game for all the guests coming such a distance to attend our reception, I added All Night's showgirls to appear for cocktail hour and Elvis for a dinner show. I can't even rave enough about it all!!!! The showgirls set the mood.. They were classy (long dresses) and absolutely gorgeous women.. every guest wanted photos with them and those girls were all over Facebook within minutes.. So cute! Sat for dinner, where Josh did a nice job with music, and then the grand entrance by Elvis. Elvis was the biggest hit of the evening!!! He's a true professional, great voice and look and got everyone engaged in the party and even hung around for photos.. so fantastic!\nI did all these arrangements long distance through email and all was so easy and all of the above was confirmed and arrived on time (or early.)..totally stress free!! I had the best wedding reception ever!",4
review_104747,entertainment,"I have to say that while the band I saw at Prankster Too's Jester Room was fantastic, the venue I was not all that fond of. Mind you, I can only really comment on the Jester Room as that is where I spent my entire visit.\n\nI think my biggest issue was the layout. It's longer than wider, which isn't really appropriate for a music venue. While we decided to grab bar chairs and move ourselves up in the middle of it, I'm sure people in the bad could not see the band at all. In my opinion, that ruins a small intimate show. \n\nAdditionally, the service was slow. The waitresses seemed to get confused and it took us a good half hour after we sat down before anyone stopped by to see if we would like anything. \n\nI'd go there if the band was worthwhile, but that is pretty much it.",1
review_263894,entertainment,Excellent great guide in Dan my wife and sister law went weekend before me and my friend had so much fun had to go following weekend drove from Laughlin to Bolder Dan very knowledgable. Thanks for GREAT TIME,4
review_205450,entertainment,I got in free and did'nt have to wait in line and the place still sucked.  Its dark like cant see a damn thing dark.  Drinks were like 13 dollars for a jack n coke.  That is'nt bad if your have'n a good time.  Bartender needed a good ass kickn for sure.  I will never go back to this shit pile.,0
review_435481,entertainment,"Yes, this place is brand new and super classy and hip, but the service is HORRIBLE!  I went here to see The Strokes at the Chelsea, and first of all, no one knew where the venue was.  We must have asked at least 3 different employees and no one knew, or they gave us false information, and the first guy we asked was super rude and condescending.  Once inside the venue, we waited forever for the show to start.  We waited for hours for the musicians to come on, and not only that but there were several fights that broke out in the pit area, and the staff did nothing to stop them!  They merely looked on from the outside and pretended they couldn't tell who the culprits were.  They were incompetent at best.  The musicians played an amazing show, but I would definitely not return to this venue again.",1
review_517287,entertainment,"One of my favorite music venues! The stage is great, most of the time they're free, and the acts they book are fantastic. I used to live in Madison and have spent countless of hours studying at the memorial union and union south. Plenty of comfortable seats and the sett's veggie burgers are delicious! Every time I'm in Madison I always check for upcoming shows here.",4
review_181963,entertainment,"I have seen many Cirque shows over the years, somewhere over 10 shows but not sure how many.  While I did really like this show, I did not love the show.  Compared to other Cirque shows, I think you get more acrobatics and skills in other shows.  The moving platform and what the artists could do with it was amazing and I always love the rotating rings, but overall not as many amazing acts in this show as with other Cirque shows.  I love Cirque, but recommend trying another show.",2
review_352521,entertainment,"I wish Midwood Park were larger, but it's a nice little get-away in the middle of the Plaza Midwood neighborhood. \n\nWith an outdoor amphitheater, the park often plays host to neighborhood festivals and events. I had a fun time hanging out and watching bands there during Midwood Maynia in the spring. \n\nThe park also has a tennis court, full basketball court, soccer field and playground. There is also a shelter you can rent for picnics or parties. One really interesting aspect is the community garden, where neighborhood residents grow herbs and other plants.\n\nTip: It's kind of hard to find. Map it and write down directions before you go.",2
review_593743,entertainment,"This place was great!  We had the best time, and the owners were wonderful hosts and knowledgeable guides.  The pool was refreshing and courtyard was relaxing.  The rooms were beautiful, and well decorated and stocked.  The food was wonderful - fresh and delicious.\nWe didn't have a car, everything was within walking distance.  We will definitely be back!",4
review_618545,entertainment,"My husband and I just got into rock climbing and were thrilled at the opportunity to try it for a second time in AZ! Caleb was an awesome guide and went beyond the two hour time we signed up for because he was willing to show us new types of climbs while explaining the technical skills and techniques as we went along. Now my husband is hooked on \""crack\"" climbing! All of the gear was provided and we enjoyed spending the morning with Caleb. We'll definitely be coming back to climb with him the next time we are in the area.",4
review_281574,entertainment,"We were bored one day and wanted to go to a movie, but the movie the young man wanted to watch was only showing here so we drove out. It is in the middle of some weird area and the movie theater is a free standing one not attached to anything -- no mall, nothing.\n\nThe movie theater is like your regular ones, not one of those megapexes, just a regular one. Popcorn and soda were ripoffs! WOW I didn't expect a smaller theater to charge so much! We only got popcorn.... and I couldn't understand how a combo costs the same (in fact, a few cents more) than getting the soda and popcorn separately! Mindboggling that one!\n\nThey were a Regal so I got to use my card for extra points. Other than that, it wasn't anything to write home about!\n\nAnd oh, the seats don't 'recline' back at all -- boo!",2
review_619963,entertainment,Lovely new venue food leaves a lot to be desired steak tough as old boots  staff  friendly  but not in control  all  over the place  harassed,1
review_571849,entertainment,The show is overpriced.  The stage and music go together well but there is no theme to the entire show.  The crown is not even funny.  I would not recommend it.,1
