review_id,category,text,label
review_253696,shopping,"Turn on the A.C!!! Wow, we went to look for a sofa here and it seemed cooler outside at 100 degrees. Needless to say we give it 3 stars because we weren't able to view as much product as we would have liked. We liked the selection, but way too hot in there to spend the time to see everything.",2
review_88788,shopping,"I got lied to by a GPS purchase, I was promised it had free lifetime map updates but it turns out, it does not.  The customer service desk people were nice and understanding but the manager that was brought over was extremely rude and dismissive.  I could not return the gps or was offered anything to rectify me spending too much money on the gps.  I will never come back here and everytime Shopko is brought up I will share this story.",0
review_603785,shopping,"I love the lounging options scattered throughout the mall, the live music was a nice touch, and the mister fans are dreamy, but the store selections were less than impressive. I enjoyed my time there, but I think it had more to do with the fact that it was opening weekend and I had gift cards and other goodies handed to me more than anything else. \n\nThat said, I'm not a big time brand junkie and upscale shops don't tend to wow me. I'm sure there are many who will really appreciate this place. Like the countless people who waited in a humongous line for who knows how long just to get into the Coach store. I bet they loved it.  Me? I might go back for Wetzels Pretzels and a nice misty outdoor stroll, but that's about it.",2
review_428705,shopping,This review is solely based on their market section. This place has a legitimate halal butcher shop section. This is hard to come by in this city. The meats are tasty if you want better ground beef let them grind you a piece of meat. They are friendly and work hard.I am so happy I found them. I wish they had better selection of rice and the produce section was better marked. Overall pretty good,4
review_504,shopping,nice and clean with well organized large selection but was expensive. I was looking for some twin size thin cotton blankets easy to wash and hang dry for my dog and the prices were $14.99 of course somewere high quality items which u would have to pay new retail store price $40-50 but still overpriced. I finally found a small blanket for $7 on sale.,2
review_148720,shopping,"The one star refers to Sales Associate, Michelle.  I requested alterations for an ankle length pant that was a bit too long.  Michelle was sent to the dressing rooms to assist with this and immediately projected a negative attitude and rude tone.  Instead of assisting politely and patiently to determine the length of the pant, she asked another customer if she needed help.  I had to wait for her to finish with the other customer.  She insisted that she couldn't assist with determining the length of the pant, due to my socks being on.  She did inform me that the pant came in a short length and that she'd have to make a call.  After making the call, she informed me that indeed the pants come in a short length, in all colors.  I stated that I wouldn't be able to try them on and she abruptly shouted \""they fit the same\""!  When I voiced my concern with the manager, she informed me that they don't actually fit the same; the short length is a bit shorter in the rise.  Without saying a word about my thoughts of Michelle, my daughter said \""She's an angry elf\"".  Michelle's tone and attitude was not the same with the other customer.  She showed her patience and a calm demeanor.  Maybe this Michelle is prejudice towards Japanese women.",0
review_252153,shopping,"2.5 Stars\n\nThis is a barebones middle of the road Walmart, not the best or worst I've been in. You'll see a interesting mix of customers here, some that deserve to have their pics posted on that website all about Walmart customers.  My house is in between this Walmart and another one.  This parking lot at this store usually returns less door dings than the other Walmart by me.  I shop here for my non-food items.",1
review_558502,shopping,"I'm not a fan of the Walmart chain and typically choose not to support them- but sometimes, visits are necessary. Stopped in for some emergency cat food after a late night Yelp event nearby, and was pleasantly surprised by the friendly staff, clean and organized layout, fresh produce, and good prices.\n\nLately I've noticed an increase in cat food prices, and for the small size bag I can expect to spend $6 for nearly every brand unless I have a coupon or a sale price. Luckily, the $4 prices I usually expect were still in effect here, so I scooped up two bags.\n\nSwung by the meat department and noticed several orange \""manager special\"" stickers on discounted turkey items (spicy sausage and Jennie O ground), which was reminiscent of Albertsons and Sprouts' meat department sales.\n\nManagement was an active presence in the store, moving throughout and discussing planned product placement changes with staff, who were good about asking if I needed help locating anything.",2
review_349902,shopping,"I don't want to sound un-PC, but this ABC store isn't in the, uhh, greatest neighborhood, so be careful if you're headed here late at night or when it's dark out. Lots of unsavory characters hang around in here, and I've definitely seen some uncomfortable situations and confrontations go down there.\n\nWith that said, great place to pick up any and alcohol you might need--and I do mean ANY alcohol. Their selection is tremendous. And the people who work there are really nice as well, which is a nice touch. Honestly, this place has whatever you need for your party, down to the mixers. \n\nJust be safe when you're headed here.",2
review_362838,shopping,"***The gift shop here provides an interesting collection of Pittsburgh novelties including magnets, shirts and a wide variety of Heinz merchandise***\n\nFree street parking is available.  There is also a paid lot across the street.",2
review_627339,shopping,"I try to stop here once a paycheck. Favorite store in town! Definitely worth your time to check this place out. Plus, dexters is across the street.",4
review_455252,shopping,"With about as much ethnic diversity in store as you'd find in the Nuremburg rallies, Jack Wills is the clothing you wear if you feel the need to proclaim to the world 'I am a complete, and utter, cock'.\n\nAlso it's expensive.",0
review_27856,shopping,"I always want to like this place but I just can't. I'm fine with paying a bit more for great customer service, but the prices are significantly higher and often the customer service is no-where to be found. It is hard to navigate this store and my experience is that finding someone to help you is often as difficult as finding what you are looking for, if not more so. Another problem is with what the store calls \""seasonal items.\"" In other words, be prepared for the possibility that whatever you buy will not be returnable, even if it is unopened and unused. I have found that Ace does have a different / larger selection than Home Depot or Lowe's on certain specialty items (for example, signs and doggie doors). But I still begin with Home Depot or Lowe's first and visit Ace only as a last resort.",1
review_519738,shopping,"This is the kind of thrift store where you go in hope of finding something amazing, and either you do, or you leave empty-handed. It's about 2/3 housewares (including furniture) and 1/3 clothes.\n\nThe stock is distinctly curated, not the randomness of the Goodwill down the block, so cut glass and crystal are heavier on the shelves than random glassware of randomness. If you're interested in vintage clothing but not up for \""vintage\"" or Buffalo Exchange prices, you may luck out here -- I did.",3
review_552342,shopping,"Made the mistake of coming here on opening day.  Not a good idea for someone with anxiety issues.  They had a bunch of really good deals, but I fear it is probably going to be the same as going to Walmart.  And I HATE going to walmart.",1
review_363456,shopping,I only gave 3 stars since it took forever to navigate through the store but I wanted to give a shout out to my cashier Tameika. She was super friendly!,2
review_323382,shopping,"In a world where we don't have a Whole Foods (yet?), I am thankful we have Healthy Home Market. They have everything that a standard healthy, organic market could have but with reasonable prices. They have a HUGE selection of kombucha to choose from along with a pretty sweet selection of beers and protein powders. Like others have said, I pass on buying produce there since the prices are a little jacked up but the prices for fresh meat arent bad at all. They have a smoothie and sandwich bar where you can get it made right there along with prepared meals to take home with you. And they have bulk bins with a wide variety of oats, nuts, grains, etc which are super cheap---two thumbs up!",3
review_414955,shopping,"Love this store! Great stuff from classic to classy, reto and redone, vintage, collectable and antique, there is an amazing collection of things in this shop!  I also appreciate the focus on reuse, reduce and recycle! \n\nThis is a must visit for the vintage shopper!",4
review_496573,shopping,We LOVE the new store!!  Everyone really knows their Oils!  The quality is the best around and shopping there is always a treat!  They did a great job moving to a larger location and often cook a little so we can taste more of the product on food.  \nThe Blood Orange EVOO and Cinnamon Pear Balsamic are my two favorite flavors along with Basil EVOO.  I just cannot get enough of them.    Please indulge yourselves and stop by for a visit.  Great Christmas presents!!!,4
review_37741,shopping,"I have lived at T.J.Maxx since it first opened. Shopped there so much I even bought stock in the Company. Why not? But as far as customer service. This place is awful. I would love to do the hiring if only allowed. This is not just a service thing. This is a management thing. Ever since I can remember they have had the worst managers I have ever experienced. T.J. Maxx is in some serious need of a makeover in the mgnt training dept. Also when I have complained to corporate I have never in many years, ever received a response. I have since sold my stock and have cut my shopping here by more than 50%. And I mean, shopping. I was a junkie. I'm not sure I can ever cut it off completely because I can avoid the staff. But if I am any indication of how others are treated, their sales must be way off.",1
review_554710,shopping,"Basically Hobby Lobby is if a craft store had a baby with a home decor store. I went here because I need all to see my options of stuff for my DIY wedding projects. \n\nI found a few stems of paper leaves that were cool and a list of stuff that were possibilities if I didn't find something cheaper. Don't forget your coupons! I feel that the prices of certain things are a bit high and the 40% off one item coupon helps take it down to a acceptable level. There was a geometric shape table knick knack I thought was modern cool, but the sticker of $70 for a damn thing made out of thin metal rods is ridiculous. \n\nThis is the spot though for painting supplies as their prices are better than most shops, for beads, for silk florals and if youre into all those signs with quotes and words, they are everywhere in the store.",2
review_36094,shopping,"Prices weren't low on half that items that I saw. I picked up a block of cheese and it felt like jello, I assume it felt that way because it had been left out in the heat for a while.",0
review_346876,shopping,"I stopped here because I was told they have the best French macarons in Las Vegas.  The woman pointed me to the coconut macaroons.  When I explained what I wanted, she said, \""Oh, we don't have them anymore.  That was the only thing we don't make.  We got them from someone else.\""  \n\nShe then got on the phone to someone who told her they would be getting a delivery during this week.  I guess I'm not coming back.  Why guess when they'll have something when I can just buy it elsewhere.\n\nI did buy a cannoli for $4.  It's a bit pricey but it was larger than the miniature ones you see at casino buffets.  It tasted good.  I don't think I'll be a return visitor to BonJour with the other options in Las Vegas.",2
review_317243,shopping,"My review is mainly for Earthfare's lunch and dinner fare! While I'm aware they have a whole lovely store filled with pricier organic eats and stellar cheese, I spend my time in the cafe area. \n\nWhether you love the hot bar, the cold salad bar/noodle bar, paninis, pizza or prepared grill eats - there's probably something for everyone. One of my favorite lunch deals (I learned from Ms. Faith D) is the $5 soup, half wrap and chip deal. Deeeeeelish. If you're feelin' the Italian, you can also score a piece of 'za in place of the half wrap to round out that $5 lunch special, too. \n\nThe staff here are always really friendly and helpful, which makes for a very pleasant lunch experience. Don't forget to sign up for Earthfare's deals online - they often send out specials, coupons and whatnot that can really add up over time. Oh, and if you ever see the oriental noodles in the cold bar, please leave them for me - they're my fave.",3
review_6803,shopping,"Great local bookstore in the Park Rd Shopping Plaza.   They have great side walk sales on sunny day, fun children's book area in the back, and nice sitting area to read a couple snippets.   Staff is friendly and they can order a book for you if one isn't available or instock yet.  Beware of the mystery aisle, someone got murder there (but who done it').",3
review_114961,shopping,"i love this place! lots of good, healthy food options. prices aren't bad. everyone that works here is super nice. go check it out!",4
review_54753,shopping,"This was one of eight or nine Michaels Stores we went to in the greater Phoenix area today. This was a little on the smaller side and less clean than most of the Michaels we go to.  We were searching for a particular type of scrapbooking paper that my wife uses in her paper crafting. As with the other locations, we really didn't find any. They all seem to be out of stock of this particular paper. In addition, the paper section needed some straightening. There were lots of pages in the wrong spot, and the paper we were looking for had the slots filled with different colored papers. That may be why the stock ran out and was overlooked.",2
review_206833,shopping,I love their new location on State! It's clean and the decor is bright and welcoming.,2
review_476943,shopping,"I absolutely HATE this Walmart!!!!   The only reason that I come here is to try to pick up an item here or there since it's on my way home from work.  However, several times I've come out empty handed because they are miraculously sold out of what ever I wanted.   The management here is horrible since they can't seem to keep their shelves properly stocked.  Who is in charge of ordering?   It all boils down to the manager not running a tight ship.  If this only happened occasionally, it would be one thing, but every time that I'm there?  Also, the service desk needs additional help. One time when I went to pick up an online \""ship to store\"" item, just one clerk was working the returns desk - and he had a line.   He told me to go to the photo area and someone would be there. So after waiting and waiting - I checked the print-out of my order confirmation, got the store phone number, and CALLED the mgr from my cell phone - having seen his picture & name on a plaque on the wall.    Lucky for him, a clerk finally showed up before he answered.  I will go to the store in Indian Trail, NC (1'st choice) or the Arboretum at Pineville-Matthews & Providence Rds. (2'nd choice.) They seem to be managed much better, and rarely do they not have what I'm looking for.  Enter this Walmart at your own risk - but understand that you have a big chance that whatever you went for is out of stock.   Read (and believe!) the others' reviews about this store not being properly stocked.",0
review_356473,shopping,"I think the 3 star sort of summarises this shopping centre/food court/tourist attraction. It's pretty average.\n\nThey have some brilliant shops down here - Topshop, French Connection and Warehouse, but the whole place just feels so sad. There is no atmosphere and there is no sense of enjoyment. On paper, Ocean Terminal should be a tourist paradise and attract heaps of Edinburgh locals but in reality it just isn't doing it!! They have a VUE cinema here which is brilliant, I've been a few times because it's always really quiet and there's free parking (woohoo!) so it's a winner all round. The food courts aren't brilliant, there is a nice view of the docks from some of them, but I definitely wouldn't go out of my way to come here.\n\nSaying that, the John Lewis and other shops are worth visiting if you have a purpose. As I said, the free parking is its main selling point!",2
review_439682,shopping,"Unlike alot of Mexican grocery stores this one is uncluttered , wide aisles. There is a little food court with some good looking food. There is a huge grill cooking some chix, el pollo loco style. Then u come to the tortilla section were they are making it fresh. First time I've seen nopales (cactus) tortillas. The meat section is very clean , I don't usually buy marinated meat but it looked so good and fresh , I thought it would go with the fresh tortillas , salsa and guacamole we had in the cart . They also have a cheese counter with all kinds of Mexico 's finest. They even had fresh made rice pudding they sell by the lb.  The bakery was impressive, everything looked so good . We picked up some reg flan for my mom who's flying in tonight. I say regular because they have a flan that is on chocolate cake , first for me . Taste pretty good . Too bad or maybe it's a good  thing it's a good drive from my house, cause this is one market I would love to go to every week . If u like to cook or eat Mexican food this place is for u .",4
review_343193,shopping,"It felt a little like I was being \""sold\"" on products - particularly the insoles. The associate seemed bugged when I didn't end up buying the shoes or insoles in the end. They didn't have the color I wanted. I would definitely recommend Sole Sports. They are NOT on commission like Road Runner and much more knowledgeable.",2
review_535402,shopping,"I honestly felt like a kid in a candy store here. The selection of spices, herbs, and other items are too good to pass up.\n\nFirst of all, it smells AMAZING inside of this store. And the staff is very friendly and helpful. As I browsed, one of the employees let me know that there are taster bottles throughout the shelves which you can take a little sample out of and taste it. And if you still have a little bit in your hand, they said it's fine to just drop it on the floor. Which probably why it smells so great inside.\n\nI went to Savory Spice Shop with the intention of just getting cardamom and saffron but ended up buying other things too. Besides the obvious herbs and spices, they also have gourmet food items from local artisans, teas, unique spice blends, books, mortars and pestles, cedar planks for grilling, spice racks, and salt blocks.\n\nI really can't wait to go back again and just admire all the wonderful things this store has to offer.",4
review_230536,shopping,"I went in to look for a protector sleeve for my 17\"" laptop, but they only carry for Macbooks. Oh well, I won't get any support here. But, in all honesty, the guys that work there are as helpful as they can be. Very friendly. Stop in for a visit...especially if you're waiting for your sisters while shopping for shoes lol",2
review_345274,shopping,"What? What did you say Chezelle? You want me to come in? Ok, sure, just a brief visit. \n\nChezelle's cute cocktail dresses and silk tops just beckoned me to stop in, so I did! This well-appointed boutique is nestled in the Shops at Morrison, providing some neighborly love to Charlotte big hitters like Scout & Molly's, Capitol and Earthfare. When I walked in I was greeted by a large tabled filled with stunning accessories - rings, bracelets, necklace, cuffs, you name it - they had it. I was even happier to find out that most of these accessories were fairly affordable! I would venture to say that a fair amount of their costume jewelry fell into the $30-$75 price range.\n\nAs for their clothing, Chezelle lines up some great, unique designers that you won't necessarily find in other boutiques. I spied brands like Mara Hoffman, Lauren Moffat, Cynthia Steffe, Amanda Upchard, Cynthia Vincent and Rory Beca, just to name a few. While Chezelle seems to run sales fairly often, the non-sale retail price can squeeze your credit card: $100-$250 for tops and $150-$400 for cocktail dresses. Regardless, Chezelle has a myriad of beautiful clothing and jewelry that will satisfy a variety of tastes. I will note that I wasn't the biggest fan of the store layout, as I didn't quite know where to start. The clothes aren't organized by color or necessarily by style - but maybe it was the time of day when I dropped in.\n\nWhen I popped in here on a Saturday afternoon it was pretty busy and I didn't get much interaction from the staff, which was just fine by me. They were friendly when needed yet also gave me time to take in the store and check out the merchandise. I'll be back Chezelle!",3
review_335662,shopping,"The place looks nice since the renovation with a nice outdoor seating area and sleek interior, but it does not justify the overpriced groceries that can be found in almost every other grocery store in the area for less.",1
review_71439,shopping,"Always very helpful and knowledgeable here. Everyone is quick to ask if you need assistance with finding anything. Even though there are two competitors closer to my house, I prefer coming here, knowing that I will leave with everything that I need for my car.",4
review_251408,shopping,"How many a Best Buy stores do I have to be ignored at?  Where the hell is customer service.  We walked around looking for help in the refrigerator section & a little beyond & for no help.  After helping ourselves & using Google to get facts on different products, we left without a single person coming to our aid.  We were there a while maybe twenty minutes.  \n\nAs we were exiting i mentioned lack of service & the gentleman at the door offered to get someone for us.  We declined & bought elsewhere.",0
review_174653,shopping,"It took 20 minutes to get to the top of one parking garage so that I could turn around and drive back out.   \n\nI never got to set foot in the outlet mall. \n\nAfter 40 minutes of driving in circles without finding parking, I turned around and went back to my hotel.  Obviously they don't feel the need to ensure there's adequate parking...  I don't feel the need to give them my money.\n\nI doubt I will ever attempt to shop here again.",0
review_38290,shopping,Nice store.  Cool staff.  Disappointed in the fact they're closing.  Not a big fan of dealing with an automated box or having to wait for stuff to get mailed to me.  Digital's nice but I cant watch those on my tv.  \n\nI'll personally miss them.,2
review_574502,shopping,I used to go to goyemon before and they had delicious greentea creme brulee at there and one of my friend told me that the pastry chef has her own store and that is here!! she is so nice and their cake is so delicious . The cake is expensive than other place but it is worth to have it .  One tip is that if you want to buy birthday cake then have to order in 3day advance~,3
review_232410,shopping,"Chandler Fashion Square was our go to center since we moved to AZ in 2003, until San Tan shopping district was built in Gilbert near our home.\n\n Whenever we're in Chandler however we always enjoy checking out the new stuff at the CFS.\n\nNow, if they'd only put the children's play area somewhere else than the entry of the B&N bookstore it'd rate another star. Who thought of that anyway?\n\nB&N management take notice next time you negotiate a shopping center lease. It's like putting a childcare center in a library. Hard to concentrate with all that yelling going on.\n\n.",3
review_581349,shopping,"I ordered a wristlet through Ebay Coach Factory Outlet.  The style arrived wasn't exactly what I wanted.  I had stopped by the outlet store to return it.  The Manager was really helpful and made it very easy for the return.  Unfortunately, they don't reimburse for the shipping charge, which was 1/2 the cost of the waistlet.  Oh well, always can use an extra wristlet.",3
review_358199,shopping,"I have come to realise that quite a few of the chain stores I frequent all host their larger branches in the West End, and on Shandwick Place. I'm registered with the Specsavers on North Bridge, and if you were to look up that review, you'd know I'm not overly enamoured with the customer service.\n\nOnce again I went in to get new contact lenses there and they had none in stock. Again. So I ordered some in. They didn't come in on time. So I asked for my prescription so I could get them elsewhere as I needed them for an upcoming 2 week trip. I was told they could phone the other Specsavers branch and they had some in stock. Voila.\n\nSo down I popped to Shandwick Place and wow, it's bigger. Far bigger. Bigger selection of glasses, more staff, different desks for different requirements. The staff were really friendly and efficient too. I can't say I spent long enough in the shop to give it a fair review, but I already think I prefer this branch to the other one and despite that it's further away from my flat than the other one I think I might switch. Clarity of vision!",2
review_47299,shopping,"My car buying experience with Lou Gordon was simple, up-front, and fun.\n\nI would not hesitate to recommend friends and family to this dealership.  Compared with other Mercedes dealerships around the valley, this one truly is a gem.",4
