review_id,category,text,label
review_235200,restaurant,"Awesome. Actually, half of the owner team is Guatemalan. They also own Milo's in bufu, Urbana but as Escobar is the chef, Escobar's is his place.\n\nI always have a good time with their wine staff, especially the lovely salty gal that has only been tending a short while but swigs wine like a sailor, which is to say she doesn't take a dainty white-glove approach. She's a no-nonsense, straight-up pro that can take in a mouthful of wine and nail the flavor notes without all the swirling and sniffing and sloshing. It's the only time I've been able to say, \""this one tastes like a chewy, sweaty S&M jock strap\"" and have someone know exactly what I mean without further explanation. And despite the fact that she's a beer girl, her vino recommendations (granted the list is not as extensive as other places downtown) are excellent.\n\nI've done a few different things on the menu but I always go back to their duck a l'orange. The meat is always cooked to succulent perfection and maybe it's because everything on the plate is a shade of orange but the entire dish tastes juicy, earthy, bright and warm. Like 6pm sunshine! Like it's made from Care Bears! I want to liquify it, put it in an IV and jack the whole tasty lot right into my veins!\n\nThe mussels are excellent as well and my friend scarfed the ceviche on our last visit (I had my face in the mussels - so much for sharing).\n\nThe bread is baked in house and they have a bombin' spicy corn focaccia so it's easy to load up on table bread guilt-free because you can't nosh on Escobar bread anywhere else but Escobar's.\n\nMost importantly I like this place because the food is so good and the staff is so nice that it doesn't need all the flash and glam of other restaurants to earn five stars on yelp! The closest comparison I have is the cluster of restaurants out in Napa: sun-drenched, family-owned, friendly and in an epic love affair with food. Outdoor seating means gazing into a parking lot as cars zoom by but it is still the only place in Champaign where I am a little saddened at the end of my meal because I don't have four stomachs, four wads of cash and four hours to sit and eat four more servings of Escobar's duck a l'orange.",4
review_502512,restaurant,"Outstanding food.  I placed a small to go order and I showed up 20 mins later to find that I was not ready.  The women there are very nice.  They recently hired some white guy that is a complete douche and needs to fired that runs the register.  that ass hat was just standing there sizing me up the whole time I was waiting.  I thought I was going to have to throw down in the thai restaurant!  Anyways, the dude was unpleasant, rude, and just put me off to the whole place and unfortunately I will not be returning.  Wahoos next door is excellent though :)",1
review_569672,restaurant,"This place is pretty cool, not sure about the food.  When we got there it was not even 6pm and our server told us they were out of Spud Tacos and he would let us know how long before they made more.  We got a flight of beers.  I only liked 2 of the six he selected.  I am not a beer drinker, I like them light and not too hoppy or lemony.  After about 20 minutes we saw another server and asked her to inquire how long before the Spud Tacos were available again.  She came back and said 45 minutes, wow.  How long does it take to cook sweet potatoes in their kitchen?  We were not going to wait for them and we were glad because I read the review on the New Times about an hour later and it was not glowing.  I think this place has potential.  It is a little bit too noisy, I think they should consider putting some noise absorbing tiles.",2
review_396014,restaurant,"The server was terrible here.  She got the orders all wrong, try to save us money by including my meal with someone elses when that person clearly wanted all four of the things in the deal he was getting. Clean location, but bad service.",2
review_480483,restaurant,"I remember seeing the Diners, Drive-Ins and Dives that featured Los Taquitos, but never got the urge to drive all the way down to Ahwatukee to try it out, so when the sign went up in the center near my office I was excited!\n\nThe interior is really modern and they have a huge bar, which from what I hear, is very different from the original location, but they are trying to step it up a notch!  You still order at the counter and get a number, which I love, and take out doesn't take that long either.\n\nI have tried the chicken quesadilla and the carne asada quesadilla and loved them both.  The green salsa goes great with the chicken quesadilla, which was a helpful tip from one of the owners.  One of the best parts of the quesadilla experience here is that it is not greasy at all!  They use a white cheese (jack I think) and use just enough to make it cheesy without overwhelming it with grease, plus they cut them up in cute little squares that makes it great for sharing.  They also have good guacamole.\n\nThe only downside so far is the beans....they are a bit on the runny side....but with so many other options at reasonable prices...I guess I can overlook this!",3
review_189440,restaurant,"What in the world?! How does this place have such positive reviews???? \n\nStaff - SLOW, slow, slow. Other than slow, they looked miserable - I almost felt bad for them.\n\nFood - When walking into a buffet there should be So many items that stick out that Im overwhelmed and can't decide. This was not the case - I actually had a hard time deciding this time because nothing was appealing.  - the only thing that I was slightly excited about was the fried chicken - which btw was also disappointing. It was greasy and flavorless. The lamb was another item that was bad - it was extremely overcooked - dry and jerkylike. I even had a hard time trying to cut it into pieces. I should not be struggling this much. Crablegs were sad - hardly any meat and icy cold. Desserts - not good. The crepes were so sad. The blueberry parfait had the worst texture. Upon first bite, I wanted to throw up.\n\nIn the end, I left the buffet hungry and unsatisifed. This should never be the case when I'm at a buffet.",0
review_604703,restaurant,"The Greek gentleman would not sell me what I wanted. I just wanted to try a leg and thigh before trying an 8 piece. He told  me no repeatedly. \""You must buy 8 piece or dinner.\"" But I didn't want any coleslaw or fries! Just chicken. KFC and Popeye's will let me buy one piece. Is it that hard to price out one piece of chicken? Honestly, I want to know why an owner would not accommodate a potential life long customer! Is this normal business practice? Please someone tell me.\nSanitation rating = 97. Not sure how they got that, cuz the place looked NASTY!!!",0
review_400610,restaurant,"I lived in Los Angeles for 22 years and Dallas for 20 years and have traveled extensively in Mexico, so I consider myself a good judge of GOOD Mexican food.\nWell, Unfortunately I didn't find it at Concina Mendoza. In fact, it serves the worst Mexican food I've ever had. I started out with a beef chile relleno\n and it was awful.\nThe breading on the chile was soggy and bathed in some sort of soupy sauce.\nThe waitress took it back and I was hesitant to order a replacement but went with the simple ground beef burrito thinking how could they mess up a burrito. Well, they did.\nI don't know what the meat was inside but it sure didn't taste like beef. I had 2 bites\nand asked for the check. And by the way, they have a huge sign on the window offering Margaritas for $3.25. When my bill came, they were $5.99. When I questioned why $5.99? the waitress said the $3.25 price was Mon-Thu. Upon leaving I did check the sign and in very small print it does say Mon-Thu but you need a magnifying glass to read it. Taco Bell has far superior food to this place. Don't waste your money here.\nI spent $22.00 with tip for a margarita, some chips & salsa and 2 bites of a burrito.\nI'll never eat here again and will make sure my friends & family don't either.",0
review_189724,restaurant,"We made it to Brunch and the line was ridiculous!! But I had already come to accept that Vegas was just code for lines everywhere. Anywho..\n\nThe food was good. I wish there was a little more of a selection in each cuisine, but I was spoiled by going to the Bacchanal a few days earlier..and this was also Brunch sooo maybe that's why. Their BBQ pork buns in the Asian section were so tasty!! I also tried some kind of beef, I don't know, the cook was hard to hear. But it was juicy and delicious!\n\nMy bf and I were lucky enough to get seating out in the garden room area with all the pretty flowers. The service was pretty good. \n\nOverall, it was a nice brunch and we did stuff our faces. I wouldn't eat that candied apple though, unless you were looking to break some teeth! :P",3
review_310284,restaurant,"First and last time I'll do business with them. \n\nThe pizza I ordered was barely warm, but I was hungry so I threw a few slices in the microwave. When I called to complain, I was put on hold for several minutes and told that the deliveryman had seen it come out of the oven with his own eyes.\nThis didn't change the fact, I told them, that it wasn't hot and, in fact, the cheese wasn't melted at all.\nLater that night, I got the bad news that something else was wrong - I had food poisoning. When I told them yesterday what had happened, they were something less than sympathetic.\n\nIf you value your health, stay away from Lucci's Pizza and Pasta.",0
review_444732,restaurant,"The food was delicious, but they had us waiting 40 minutes after ordering for our food to arrive. When it arrived the server explained that they just finished serving a table of 40 in the back. Why couldn't they tell me when I arrived? Give the patron the choice if we want to wait or not, they knew the wait would be that long.",2
review_339398,restaurant,"This place is a throw back to another time. An ugly time from the 70's and 80's. They haven't changed, but they should. I've often felt like I'm in a prison cafeteria waiting for my portion of food. And if you've been here late enough you even feel like you might have to fight to keep your food!",1
review_99578,restaurant,"Horrible service!!! I had to WAIT...when there only were two people ahead of me. Got my food, went home and was shorted 2 items. I called & the guy said he could give me 2 extra biscuits and a family size okra. REALLY??? for wasting my time and gasoline. REALLY??? I did go back the next day and...WAITED & WAITED. This is the crappiest service ever! I occasionally enjoy the food but I will definitely check my order before I leave, IF I go back to that location. These employees have no sense of priority, BIG PERIOD.",1
review_272993,restaurant,"I ordered a spinach, goat cheese and sundried tomatoe omelet. It was horrible! The cheese was not inside, but on top - cold and unmelted. The omelet was actually more of a fritatta as it was brown all over from being overcooked. I mentioned this to the employee who brought the dish to my table, but my complaint went ignored. Even after eating only one bite of the omelet - it was cold on top of everything else - no one seemed to care. After spending $13 for an omelet and glass of milk, you'd think they'd jump through hoops to make people happy given their prices. Never again. This was my second visit and I was unhappy after my first. Hoping the first visit was a fluke, I gave this restaurant a second chance. Big mistake on my part.\n\nThe employees were very friendly when I ordered, but this isn't enough to make up for the lack of concern  or care over my displeasure. The food is not good and the prices are way too high for what you get.",0
review_158786,restaurant,"Oh man ... this is NOT good pizza ... it's CHEAP and they usually have an all you can eat lunch buffet but the 'za is about as good as Little Caesar's Pizza (i.e. \""not so much\"")",0
review_298034,restaurant,"We purchased the full day buffet special for $32 because we though it would be amazing food at a great price. While it was a good deal, the food was disappointingly average. The lunch and dinner menu were the exact same two days in a row, which got boring really fast.  Lastly, there was a Mexican section [enchiladas, beans, rice...], a Chinese, section [orange chicken, rice, egg rolls...], and an Italian section [spaghetti, meatballs...] with food that looked and tasted like something from Denny's. I recommend you only eat at the buffet once, probably breakfast.\n\nAlso, the dessert buffet was alright; apple pie, frozen yogurt, cheesecake, brownie bites, mousse pie, stuff bought from the store. This buffet is one step above the buffet at the  \""Exacalibur,\"" ...and that isn't saying much.",1
review_402358,restaurant,"So happy with our decision to come here this evening. Sushi in Maricopa made me a bit skeptical, but the food and service were amazing!! Strongly suggest the monkey balls.",3
review_38648,restaurant,"The best sashimi in the valley.  I like the relaxed atmosphere here and not feel rushed to complete my meal.  Best make reservations if you plan on a weekend night out.  Better yet, get there when they open and enjoy happy hour beer pricing.",4
review_319418,restaurant,I ordered on Xmas Eve pizza and wings.  Order was supposed to be delivered at 7:12PM.  I got a call at 7:15PM telling me they didn't prep enough pizza dough and and couldn't fill my order.  The giggling girl on the call was rude and seemed not to care.  \n  They knew when they got my order they couldn't fill it.  They should not have accepted the order.  I see now why Pizza Hut is in such financial trouble.  Bah humbug Pizza Scrooge .   My New Years Resolution is Dominos Pizza!,0
review_317208,restaurant,"One of the best burgers I had in my life. The list of toppings you can add is more than I have ever seen. I had grilled onion rings, tomato, coleslaw, pickles, mayo and mustard on my burger. You can also create your own milkshake and your own salad. So glad my buddy turned me on to this place. Love the old diner feel. The wait for the food to be prepared was a bit too long in my opinion.",3
review_205955,restaurant,"Minus one star ....when you make reservations and specify BALCONY.....you better get balcony! Well, after 20min of waiting for our balcony table, and a stern chat with the GM, we had comped drinks and our table.....but really? If I request something.....just give it to me.....or I'll complain until you do.....",2
review_89402,restaurant,"I picked this place because I thought it would be good for a group setting. The people I traveled with had different dietary restrictions and I like to make sure I can cater to them all. This place worked, but the food was standard. I definitely wasn't expecting mind blowing food, but when it comes to a cafe I'd like the food to be comforting. \n\nMy burger reminded me of a day at the park where you buy frozen burger patties from Costco and throw em on the grill. Where's In-and-Out when I need them? They also wouldn't cook my french fries extra crispy for some reason which was also another negative. The highlight was probably the hot fudge sundae but as a reminder, unless you like eating dessert as dinner, share that sucker with someone. \n\nI'd go here again if I wanted something super casual and laid back. But since I usually travel here with a band wagon of people, I'll have to take them elsewhere.",2
review_626504,restaurant,"In spite of the fact that I wrote a scathing review of Viva Mercado's shortly after their reopening in their newest location, I'm revising because Bobby has made sure that positive changes were made.  \n\nThe food has greatly improved since my early 2014 review. It's just like I remember it if not better, and I'm back to ordering on a regular basis again. \n\nI'm glad I didn't give up on them because they do listen to their customers' concerns and I thank them for that.",4
review_158992,restaurant,"Ive never been a fan of this place but some friends were going there and invited us to come with them.. what the hell, right?\n\nThe service is pretty good here.. very attentive and friendly. Ordered the spinach salad, the dressing was really weird, like a miso dressing with bacon.. didn't work at all. Also ordered a Frisco pizza, thin crust. Well the outer perimeter of the pizza was so dried out that those pieces were just about inedible. Maybe that's how they do it here? I don't remember the pizza's being that dry? The wings were good enough.. plenty of meat and not greasy at all. \n\nI wouldn't go come back to Oregano's unless some friends were going and I was invited. You would have been proud of me, I didn't complain at all!!",1
review_479575,restaurant,"I love this place. Not your typical breakfast. You have to go in knowing that you may or may not get a seat, you will probably wait in line, but the waffles are amazing. I don't do coffee, but the hot chocolate and a naked waffle on a cold morning sure hits the spot.",4
review_82994,restaurant,"Every aspect of our breakfast at Dino's was phenomenal. As some other reviews have mentioned, the staff were incredibly kind, warm, and attentive. The waitress for our table was vigilante about refilling coffee and water cups, and she gave us four extra halves of fresh buttered toast on the house!\n\nThe food came out incredibly quickly. And every single thing was incredibly delicious. The one item that stood out above the rest was the biscuit gravy. If you have a meal here you should seriously consider incorporating the gravy into your meal somehow, it was phenomenal.\n\nLastly, the menu is reasonably priced, arguably cheap. I paid $9 before tip for two eggs, two pork chops, hash browns and toast. I think the biscuit with gravy (generous portion) was around $2, not positive though.",4
review_97598,restaurant,"I don't understand why everyone likes this place so much. This place is called burrito express and we had to wait like 20 minutes to get our food, with no one in front of us. I got the steak and salsa burrito my fiance got the machaca burrito. His was like 3 times the sizes of mine and my cheese wasn't even melted. My burrito wasn't terrible but it wasn't good. My fiance's burrito was so disgustingly greasy he couldn't even finish it and he loves greasy food, we wouldn't even want to give it to our dog. It looked disgusting! He just threw the other half away and felt sick the rest of the day. We ordered some chips and salsa and they threw a couple table spooned size salsa containers in the bag, which wasn't enough for the chips. We asked for more and they charged us extra for each salsa! The salsa tasted terrible! They also charge you extra for using a credit card. I wouldn't go back.",1
review_469004,restaurant,"I have visited this establishment more times than I can count, but never by choice. Birthdays, farewell parties, and casual get-togethers. I groaned every time as I prepared myself to go. I'll explain - nothing I've eaten has impressed me in any way. The nachos are okay (essentially, I've had better and cheaper!); the fried clams, quesadillas, fries, etc. all just merit a \""meh\"" from me (although, the hand rolled stuffed jalapenos were pretty good). HOWEVER, the reason I gave it three stars is because I finally tried their \""world famous\"" wings/zingers on my most recent trip and WOW - delicious!! Crispy with great flavor, not to mention their great sauces (that you can also combine, thus the possibilities are endless; I mixed 'medium' with 'BBQ' that evening) that you just want to lick off your fingers! It definitely threw me for a loop that a place I thought I'd sworn off is the same place I want to revisit for unforgettable wings.",2
review_395255,restaurant,"The mango curry with chicken is VERY TASTY, however not the most complex curry flavor I have ever experienced.  However it also had very little mango flavor, and the predominant flavor was certainly from the acorn squash, and a little from the pineapple.  Ordered it as \""medium\"" spicy, and in my opinion it was not spicy at all, not even a little heat.  Will order it as \""hot\"" next time.  Got takeout on a friday night and I am very glad we did because the restaurant was so packed I had trouble even spotting the counter through the mass of people standing  by the door waiting for  a table. Very affordable too, my curry was only $10 and was huge :)",3
review_234388,restaurant,"Good food, reasonable $$$$, and more important a good staff and mgmt.    we go almost on a weekly basis, and we always get a wave from the mgr and other servers.  Very friendly place.  Good margaritas!!!!!!",3
review_228682,restaurant,"Nice place for a quick bite to eat or a nice dinner, nice area to grab a drink and meet up with friends.  The atmosphere is a little more grown up than the strip, pretty and relaxing overall. Clean and doesn't smell all smoky like some of the other casinos.",3
review_625848,restaurant,"I've tried this restaurant a few times with friends and it is so disappointing every time. I'm no longer interested in giving them a shot. The food is sub-par at best and the prices are too high. \n\nCase in point, I ordered pancakes and I don't know how it's possible to mess up a pancake, but they were able to do just that. Who serves a pancake with cayenne pepper all over it and doesn't warn a customer who orders it?! Food allergies, anyone?! That's just not smart. It was beyond gross as well. They never even offered to replace the pancakes or bring anything else as a substitute. When I asked for a small biscuit, they told me, \""they wouldn't charge me this time.\"" Is that a threat?! Please.... Go back to Asheville. You can keep this place. I'm not sure Charlotte wants to embrace you and I can tell you that I surely won't.",0
review_279910,restaurant,"Don't waste your time going here!!!\n\nI came in for late lunch around 3pm and stood in the doorway for almost 10 minutes till I was greeted.  Three servers were too busy standing around doing nothing by the food window but gossip than to acknowledge, greet, and seat me.\n\nAfter I finally got a table, the server I had was fine...she seemed busy with other tables and since I was alone, I guess I was not a priority.  I finally placed my order after waiting what seemed like forever.\n\nPlease be advised, if you order a burger, you can ONLY get them cooked well done!!!!  The server said it was a restaurant rule!  I tried a Burogi ( a burger with 2 Pierogis on top of it), and although it had decent flavor, it would have been better if not cooked well done.  \n\nShe dropped my check only after I had to flag her down and ask her for it.  I had to get to the river cruise that was next door.\n\nI should have just gone to one of the chain restaurants that was in Station Square, but wanted to try a Pittsburgh place.  If you want bad service and overcooked burgers, than this is the place to go!!!!",1
review_88435,restaurant,"Dana...Dana...Dana!! Best server/bartender/hostess you'll ever meet. This place is one of the best hidden gems in all of Madison. My fiance used to work there with a myriad of friends that have been gainfully employed there over the years and what more can be said about a hip, underground italian bar that you've probably driven by every day and never heard of. The food is always fantastic and the bar is never lacking. \n\nDo yourself a favor and stop in and you are sure to become a regular.",4
review_2248,restaurant,"It was raining and we were in the Strip district craving some seafood.  We decided to stop by Roland's Seafood Grill.\n\nWe were seated right away close to the bar in front of the big screen projector where the US open was playing.  Our orders were taken right away then we waited for 30 minutes before our meals came out.  We were glad for the US Open entertainment.\n\nMy dad order the clam chowder soup, which was chunky and bare of any clams.  My mom and I shared a couple of appetizers, the calamari was great but the crab cake was just ok and a bit salty.\n\nService gets 2 stars and Food gets 3 stars.\n\nOverall, this place gets a 2.5 stars.  If you are caught in the rain and do not have any other choices in the strip area, stop by.  I would recommend scoping out the other restaurants in the area.",1
review_345227,restaurant,"Last week, I drove by Villa Francesca, I said out loud, \"" I want that restaurant to have great pizza by the slice.\""  I tried it tonight and it was outstanding.  A fresh pizza came out of the oven and I ordered a slice.  I sat outside on a bench and ate my pizza. It was a little thicker than \""thin\"" crust, topped with crushed tomatoes, fresh basil and mozzarella.    The owner came out and introduced himself and offered me another slice!!  It's good to be a girl!\nI don't think I want to eat pizza anywhere else in CLT.  My slice was $3.  The menu dinner items were $10-$15.  I can't wait to go back.  They are open on Sunday and outside seating.",4
review_634796,restaurant,I really like this place! The food is reasonably priced and very tasty. Their take on palak paneer is one of the better ones I've had. The staff is very friendly and really go above and beyond to make sure you are happy.,3
review_225231,restaurant,"Great place! I had spanikopita, fat Greek salad an a side of hummus-yummy! Waiter was very nice!",4
review_524822,restaurant,"It's food on the strip. When is food on the strip ever 5 star worthy? Never. \n\nI got the lobster grilled cheese with cajun fries. The lobster grilled cheese was pretty good for what it was but it wasn't amazing. Like everyone else said, I wish there was more lobster meat in it. 2 stars for that.\n\nAdded an additional 1 star for their cajun fries. The best cajun fries I've ever had. It was actually SPICY. I'd probably just only get their cajun fries next time as a snack and nothing else.",2
review_183363,restaurant,Just okay.  Got american breakfast.  Toast was dry.  Eggs were cold.  Potatoes and Bacon were good.   OJ wasn't great.  Can tell it's not freshly squeezed.,1
review_649561,restaurant,"After a two hour wait, a mediocre meal. Good appetizers, but salmon burger was bland and burgers greasy. Server was the best part of our dinner.",1
review_101678,restaurant,"You know how your wife or girlfriend is always whining about how you never listen to them? This of course as a shoe comes whistling past your cranium.\nWell The Tortilla Factory must have the same listening skills....their management never listens either.\n\nYou would think that after 111 reviews, someone over there would recognize there's a problem with the service. \nNope.\nThis would lead one to conclude no-one in management knows about Yelp, or, and I suspect this is more the case, they can't read,\n\nPrior to writing this, I read some of those 111 reviews in an effort to see how my experience last night paired-up.\nUncannily, it was true to form, explaining why this place gets two and a half stars.\n\nService was bad with waiters only stopping by to sell more drinks.\nHad to ask for the tortillas twice before ever seeing them..appx 20 minutes waiting on the free tortillas.\nHey TF, do I need to remind you of your namesake???\n\nAnd the prices for the amazingly tasteless food will stupefy you. (I sampled everyone's food in our party of eight) \n\nOld Town Tortilla Factory...you're really one sneaky bastard.\nLaying in wait....for all the unsuspecting Scottsdale visitors looking for the 'Mexican Food' experience, and instead ambushing them with your bad service, high prices and tasteless garbage you call food.\n\nBut you do have some nice attributes, which is why, similar to my situation of never listening, I still have a wife.\nOnly I'm not sure how a fountain, large patio and a cutesy margarita cup are going to keep you in business.\nOh well, who cares...right?\nThere'll be another plane full of visitors headed your way tomorrow. \n\nAre you related to Rustlers Roost by any chance? \nYou both have so much in common.",0
review_30648,restaurant,"I've been to this place many of times. The atmosphere is old and run down, the service is slow, coming from a server myself, and it takes forever for them to run credit cards. I have been over charged multiple times! The food though it always good! Save your money on alcohol though they can't makes drinks at all here. Stick to the beer.",1
review_352908,restaurant,"I wanted to give this a 3.5 star review, but alas I've opted to round down rather than up. The setting is very nice indeed and I can see that it would be equally well suited to a busy evening crowd as it was to our Sunday brunch gathering. The food looked good and they use tasty fresh ingredients - I had a full Scottish, though would have loved it to be a bit fuller with perhaps a second rasher or a little more toast.\n\nThere were a few touches that could have been overcome. I understand that they very rarely take reservations, so it was a surprise to hear that they couldn't add an extra table to our setting when the place was all but empty at the time. Nevertheless the staff were friendly and bright on a sunny morning, prompt with our orders and the bill, and quick with answers to our various questions. (Yes, you can opt for a fruit juice instead of the tea/coffee with the big breakfast.)\n\nHamilton's looks very Christmassy and is a lovely place to rest a while before a stroll round Stockbridge Market or the Water of Leith.",2
review_351837,restaurant,"Pretty mixed I'd say, had the green tea soba dish, it was pretty flavorful but the vegetables, snowpeas and green beans mostly, were waaaaay undercooked. With only a small amount of these really thin soba noodles, it was like chewing through hunks of wood, and too much cilantro, every so often you'd just chomp down on an entire sprig of it it seemed. Still tasted pretty good though, just needs some refining. \n\nThe juice drink I had was really interesting and I liked it quite a bit. It was agave and Ginger, which gave it a nice bite but was still very refreshing and light feeling.\n\nOverall it was not a bad experience, the atmosphere was nice (with the right company) and the wait-staff seemed helpful.  But for the price I would expect a little more concentration on their cooking not just the ingredients...",2
review_181043,restaurant,Best steakhouse on the strip. Be prepared to pay the price - but worth every ounce. Make sure you reserve in advance otherwise you will be stuck with a slot that might not fit your hunger schedule. \n\nRecommendable.,4
review_362386,restaurant,"I've been to this Quaker a few times. Every time I've been disappointed with the food and service. I brought a girl with me who just happened to like avocado an unusual amount. She ordered a sandwich with avocado, turns out they were out of avocado and didn't tell anyone. I had to ask. \n\nTo be a little more on the shallow side, the beer specials weren't that great and the wait staff could have been more attractive. \n\nDefinitely never going back especially with the Carolina Ale house right down the road.",1
review_573742,restaurant,"This place looked so good...funk name...we decided to try it on out last day in Montreal...Big disappointment! First of all they didn't serve half of food on the menu for the reason that I didn't even understood...I think just because...\nSecondly, the food was horrible. I ordered baked beans with sausage and fried potatoes. what I got was overcooked can of beans with something looked like sausage.. tasted horrible...\nI will never go back...",0
review_402557,restaurant,"I am giving them two because I knew how bad it was going to be. It you have ever had real Italian food or lived on the East Coast, you know better than to fall for those stupid commercials with the 12 Italian family members shouting across the table to one another while enjoying an Olive Garden meal. This is not possible, First of all, bread sticks are not bread at all. \n\nSo, my friend had a birthday and this was his choice and though I tried to talk him into ANY other place, here we ended  up. \n\nFirst of all a note to the chef; LAY OFF THE SALT, FELLA!\n\nThe salad, SALTY. The pasta sauces, SALTY. The dressings, SALTY. Soup: SALTY.\n\nNothing worth mentioning, we tried several items and were disappointed, But we had breadsticks, so why worry?\n\nThey funny thing is they had wings and they were cooked to perfection. Of course then they put spicy tomato sauce and hot oil on top. \n\nHopefully my blood pressure will return to normal before my friends next birthday...\n\nThe two stars are for service because he did bring the food.",1
